tweet_id,tweet_text,clean_text,label,priority_level,priority_score,true_label,predicted_label,prediction_confidence,true_label_confidence,label_correct,true_priority_level,true_priority_score,predicted_priority_level,predicted_priority_score,priority_correct,priority_signed_error,priority_distance,under_prioritised,over_prioritised,severe_priority_error
592272191745490944,"Jannat Director Kunal Deshmukh 'Safe' in Quake-Hit Nepal: ""Just talked to Kunal &amp; Sonali. They r both sitting on the Kathmandu runway...","Jannat Director Kunal Deshmukh 'Safe' in Quake-Hit Nepal: ""Just talked to Kunal &amp; Sonali. They r both sitting on the Kathmandu runway...",missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,other_useful_information,0.7327087,0.03512593,False,high,1,medium,3,False,2,2,True,False,True
591973543249899521,RT @worksonmypc: Still getting details on the #NepalEarthquake about the location and safety of my team.,RT USER : Still getting details on the NepalEarthquake about the location and safety of my team.,other_useful_information,medium,3,other_useful_information,missing_trapped_or_found_people,0.7310837,0.05796075,False,medium,3,high,1,False,-2,2,False,True,True
592646909074022400,RT @AmericanLeprosy: Aftershocks. Airport closed. No power. No water. We are providing relief through our partner hospital. Thanks for pray…,RT USER : Aftershocks. Airport closed. No power. No water. We are providing relief through our partner hospital. Thanks for pray…,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,sympathy_and_emotional_support,0.6460948,0.015147368,False,medium_high,2,low,4,False,2,2,True,False,True
592343682784854016,RT @Suriyaofflfans: Google has created person finder page for #NepalQuake  http://t.co/twEmt8hqZF Retweet please or share @Suriya_offl http…,RT USER : Google has created person finder page for NepalQuake URL Retweet please or share USER URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,missing_trapped_or_found_people,0.55524206,0.01867249,False,medium,3,high,1,False,-2,2,False,True,True
591960470283771904,"#NepalEarthquake greatest earthquake in the region in Oct 2005 that 70,000 people in India and Pakistan read report http://t.co/ZCATUbbAUM","NepalEarthquake greatest earthquake in the region in Oct 2005 that 70,000 people in India and Pakistan read report URL",other_useful_information,medium,3,other_useful_information,injured_or_dead_people,0.40115193,0.25014657,False,medium,3,high,1,False,-2,2,False,True,True
592341761562955777,"RT @Punechi: Cousin was hiking in Nepal when earthquake hit. Throw this an RT, you never know who may see it &amp; could help  https://t.co/EJ2…","RT USER : Cousin was hiking in Nepal when earthquake hit. Throw this an RT, you never know who may see it &amp; could help URL",missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,other_useful_information,0.39739677,0.08932586,False,high,1,medium,3,False,2,2,True,False,True
592170440459743232,RT @CanVOSTactual: #NepalEarthquake in case you need it : another tool to find ppl. ^GM  #smem  https://t.co/jEhdISu1co,RT USER : NepalEarthquake in case you need it : another tool to find ppl. ^GM smem URL,other_useful_information,medium,3,other_useful_information,missing_trapped_or_found_people,0.3190479,0.30001393,False,medium,3,high,1,False,-2,2,False,True,True
591930922426994689,@timesofindia  Really pathetic. Still we dont know how much the toll will rise. #NepalEarthquake.,USER Really pathetic. Still we dont know how much the toll will rise. NepalEarthquake.,injured_or_dead_people,high,1,injured_or_dead_people,other_useful_information,0.3165226,0.23719099,False,high,1,medium,3,False,2,2,True,False,True
593460334532374528,"RT @SamajwadiFriend: MT ""@UPGovt buses carrying essential to Kathmandu;facilities extended to facilitate the arrival at UP border"" #ThankYo…","RT USER : MT "" USER buses carrying essential to Kathmandu;facilities extended to facilitate the arrival at UP border"" ThankYo…",not_related_or_irrelevant,low,4,not_related_or_irrelevant,displaced_people_and_evacuations,0.29280367,0.037382416,False,low,4,medium_high,2,False,-2,2,False,True,True
592700814180937730,"RT @IvanCNN: Ishan (16) &amp; Iman (13) shaved their heads in mourning after funeral of their mother Ishara, a victim of #Nepalquake http://t.c…","RT USER : Ishan (16) &amp; Iman (13) shaved their heads in mourning after funeral of their mother Ishara, a victim of Nepalquake URL",injured_or_dead_people,high,1,injured_or_dead_people,other_useful_information,0.24034482,0.15758584,False,high,1,medium,3,False,2,2,True,False,True
593830739436818432,"RT @WajSKhan: Meet ""Lahore"", the first baby born in Pak Army's Bhaktapur Field Hospital #Solidarity http://t.co/n1ui7rQ0Df","RT USER : Meet ""Lahore"", the first baby born in Pak Army's Bhaktapur Field Hospital Solidarity URL",not_related_or_irrelevant,low,4,not_related_or_irrelevant,displaced_people_and_evacuations,0.22978418,0.15646596,False,low,4,medium_high,2,False,-2,2,False,True,True
592198410477772800,"RT @madfreshrisa: And she's right. Prayers are nice and all, but Nepal needs help. As someone who comes from a place that constantly gets h…","RT USER : And she's right. Prayers are nice and all, but Nepal needs help. As someone who comes from a place that constantly gets h…",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,sympathy_and_emotional_support,0.9196048,0.030508107,False,medium,3,low,4,False,1,1,True,False,False
592256527152484352,RT @Raheelk: For everyone in Nepal.  https://t.co/54YPD0W9WG,RT USER : For everyone in Nepal. URL,other_useful_information,medium,3,other_useful_information,sympathy_and_emotional_support,0.9121397,0.019131798,False,medium,3,low,4,False,1,1,True,False,False
592321947624550400,RT @snobers: #Nepal’s UNESCO heritage landmarks before &amp; After #NepalEarthquake 1. Maju Deval 2. Dharahara Tower #Kathmandu #quake http://t…,RT USER : Nepal’s UNESCO heritage landmarks before &amp; After NepalEarthquake 1. Maju Deval 2. Dharahara Tower Kathmandu quake URL,other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.88423526,0.045994215,False,medium,3,medium_high,2,False,-1,1,False,True,False
592691422144417792,Nepal earthquake: Amanda Holden's sister escapes Everest avalanche http://t.co/GvAc9rLxJJ,Nepal earthquake: Amanda Holden's sister escapes Everest avalanche URL,displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,missing_trapped_or_found_people,0.88243854,0.044240072,False,medium_high,2,high,1,False,-1,1,False,True,False
593042055351246851,"RT @HeadlinesToday: #NepalEarthquake: To get a better idea of the damage caused, watch these images taken from an unmanned drone http://t.c…","RT USER : NepalEarthquake: To get a better idea of the damage caused, watch these images taken from an unmanned drone URL",other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.8609334,0.046285156,False,medium,3,medium_high,2,False,-1,1,False,True,False
592186519441383425,Another useful #facility by #Facebook to help people affected by #earthquake #EarthquakeNepal #Disaster  https://t.co/HanJnPF5eC,Another useful facility by Facebook to help people affected by earthquake EarthquakeNepal Disaster URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.8558057,0.018974993,False,low,4,medium,3,False,-1,1,False,True,False
593444013878874114,RT @EXOWORLDINA: [PIC] 150429 Chanyeol &amp; Sehun update on Instgram - They posted about Help earthquake's victims on Nepal (UNICEF) http://t.…,RT USER : [PIC] 150429 Chanyeol &amp; Sehun update on Instgram - They posted about Help earthquake's victims on Nepal (UNICEF) URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.85256547,0.018994456,False,low,4,medium,3,False,-1,1,False,True,False
593005013066219520,"So sad that there are places destroyed because of natural disaster, and other places destroyed by its own people #PrayForNepal #NotBaltimore","So sad that there are places destroyed because of natural disaster, and other places destroyed by its own people PrayForNepal NotBaltimore",other_useful_information,medium,3,other_useful_information,sympathy_and_emotional_support,0.85105073,0.0242675,False,medium,3,low,4,False,1,1,True,False,False
592645260880281600,RT @toyubomm: #SingForNepal charity concert PRAY for NEPAL http://t.co/NViVYC45bT #pantip via @pantip1996,RT USER : SingForNepal charity concert PRAY for NEPAL URL pantip via USER,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,sympathy_and_emotional_support,0.84307075,0.08799519,False,medium,3,low,4,False,1,1,True,False,False
593458268036419584,Arsenal Official: Support the Nepal Earthquake appeal http://t.co/MHBiS7wuIf #AFC #Arsenal,Arsenal Official: Support the Nepal Earthquake appeal URL AFC Arsenal,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.8303856,0.0322677,False,low,4,medium,3,False,-1,1,False,True,False
592251295194484737,RT @ANI_news: Indians rescued from Nepal reach Delhi. #NepalEarthquake http://t.co/0AVuHQw4U3,RT USER : Indians rescued from Nepal reach Delhi. NepalEarthquake URL,displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,missing_trapped_or_found_people,0.8284734,0.11039856,False,medium_high,2,high,1,False,-1,1,False,True,False
593106598907748353,RT @GOALUKCharity: #NepalEarthquake: We hope to not only bring emergency supplies but also a sense of hope https://t.co/Yceoe5sZMw http://t…,RT USER : NepalEarthquake: We hope to not only bring emergency supplies but also a sense of hope URL URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.828033,0.04622334,False,low,4,medium,3,False,-1,1,False,True,False
592707878919786497,RT @Fargo_CHARISM: Our thoughts are with Nepal - many neighbors are originally from Nepal.  6 easy ways to contribute to relief efforts: ht…,RT USER : Our thoughts are with Nepal - many neighbors are originally from Nepal. 6 easy ways to contribute to relief efforts: ht…,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.8269009,0.034329038,False,low,4,medium,3,False,-1,1,False,True,False
592908506182918146,RT @IsraelMFA: Israeli embassy in #Kathmandu opened its gates to Israelis seeking shelter. Over 150 Israelis have been staying in @Israelin…,RT USER : Israeli embassy in Kathmandu opened its gates to Israelis seeking shelter. Over 150 Israelis have been staying in USER …,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,displaced_people_and_evacuations,0.7937968,0.01716431,False,medium,3,medium_high,2,False,-1,1,False,True,False
592997903251025921,RT @ndtv: All climbers stranded at camps high up Everest airlifted to safety http://t.co/qQ10dsP7OM #NepalEarthquake http://t.co/4iSnJOgSCL,RT USER : All climbers stranded at camps high up Everest airlifted to safety URL NepalEarthquake URL,displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,missing_trapped_or_found_people,0.79195386,0.12838976,False,medium_high,2,high,1,False,-1,1,False,True,False
592174200460341249,#Kashmir Better Knows Relief Work Of NDRF&amp;Indian Army. They Are Not Meant To Hlp People But Promoting &amp; Accumulating Bills. #NepalEarthquake,Kashmir Better Knows Relief Work Of NDRF&amp;Indian Army. They Are Not Meant To Hlp People But Promoting &amp; Accumulating Bills. NepalEarthquake,not_related_or_irrelevant,low,4,not_related_or_irrelevant,donation_needs_or_offers_or_volunteering_services,0.7898648,0.04867636,False,low,4,medium,3,False,-1,1,False,True,False
593785562865082368,"RT @nwarikoo: In Nepal,""Israel evacuates surrogate babies, leaves mothers behind."" Gay Israeli couples rent Indian wombs for babies http://…","RT USER : In Nepal,""Israel evacuates surrogate babies, leaves mothers behind."" Gay Israeli couples rent Indian wombs for babies URL",other_useful_information,medium,3,other_useful_information,displaced_people_and_evacuations,0.7778059,0.04947616,False,medium,3,medium_high,2,False,-1,1,False,True,False
592344738717569025,"RT @BBCWorld: Avalanche like ""50 storey building of white"" - Everest #NepalQuake survivors describe ordeal http://t.co/uIfwbQPTo0 http://t.…","RT USER : Avalanche like ""50 storey building of white"" - Everest NepalQuake survivors describe ordeal URL URL",other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.77442133,0.10454673,False,medium,3,medium_high,2,False,-1,1,False,True,False
593832938799673344,RT @ShraddhaKapoor: So proud of my friend @RohanShrestha for actually going to Nepal and actively helping there!Lets do our bit - VISIT htt…,RT USER : So proud of my friend USER for actually going to Nepal and actively helping there!Lets do our bit - VISIT htt…,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.7590003,0.09203311,False,low,4,medium,3,False,-1,1,False,True,False
592115412529127424,RT @meenakshigarg14: #MSGHelpEarthquakeVictims.. today total 7 times earthquake feel in all over india nd nepal.. papaji plz save to all,RT USER : MSGHelpEarthquakeVictims.. today total 7 times earthquake feel in all over india nd nepal.. papaji plz save to all,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,other_useful_information,0.75123894,0.0454308,False,low,4,medium,3,False,-1,1,False,True,False
592640964633595904,"'Pranksters' Record First 18 Minutes of Deadly Nepal Earthquake: On Saturday, 'The Nepali Pranksters' were sho... http://t.co/de5Q6gWr9a","'Pranksters' Record First 18 Minutes of Deadly Nepal Earthquake: On Saturday, 'The Nepali Pranksters' were sho... URL",infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.73917794,0.048308,False,medium_high,2,medium,3,False,1,1,True,False,False
592344535268593664,"RT @MEAIndia: State helplines for #NepalEarthquake  T'gana:- 09650990016, 040- 23454088 Andhra Pradesh: 011-23385016. NDMA 01126701728/ 29 …","RT USER : State helplines for NepalEarthquake T'gana:- 09650990016, 040- 23454088 Andhra Pradesh: 011-23385016. NDMA 01126701728/ 29 …",caution_and_advice,medium_high,2,caution_and_advice,donation_needs_or_offers_or_volunteering_services,0.7310673,0.022812042,False,medium_high,2,medium,3,False,1,1,True,False,False
591939674328813568,Phones jammed in Nepal. Thankfully for Whatsapp for communicating messages!,Phones jammed in Nepal. Thankfully for Whatsapp for communicating messages!,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.72917485,0.04261532,False,medium_high,2,medium,3,False,1,1,True,False,False
593609382119641088,2 aftershock until now siince this morninng..!! please stop it. #NepalEarthquake,2 aftershock until now siince this morninng..!! please stop it. NepalEarthquake,other_useful_information,medium,3,other_useful_information,sympathy_and_emotional_support,0.7177022,0.10304685,False,medium,3,low,4,False,1,1,True,False,False
593077405322903552,"for the 1st time, after a major disaster, sending bibles r condemned. #SoulVultures agenda sliced open. @HKupdate #NepalQuakeRelief","for the 1st time, after a major disaster, sending bibles r condemned. SoulVultures agenda sliced open. USER NepalQuakeRelief",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,sympathy_and_emotional_support,0.6823149,0.09649658,False,medium,3,low,4,False,1,1,True,False,False
592950352883916800,"RT @ivrpa: Pre 2015 Earthquake Panoramas from Kathmandu, Nepal http://t.co/ndhZXWeXrk✓&amp;query=Kathmandu http://t.co/sADrbncPua","RT USER : Pre 2015 Earthquake Panoramas from Kathmandu, Nepal URL URL",other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.68089086,0.20918496,False,medium,3,medium_high,2,False,-1,1,False,True,False
592342125720666112,"RT @nytimesworld: ""This is why I love Nepal. People here help one another because they know the govt often can’t:"" @tangledjourneys http://…","RT USER : ""This is why I love Nepal. People here help one another because they know the govt often can’t:"" USER URL",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.67963743,0.049049426,False,low,4,medium,3,False,-1,1,False,True,False
592699807615086592,Emergency Contact Details for #Expats in #Nepal | AngloINFO World: #Expat Life http://t.co/ig0p0rZ571 @FCOtravel,Emergency Contact Details for Expats in Nepal | AngloINFO World: Expat Life URL USER,other_useful_information,medium,3,other_useful_information,displaced_people_and_evacuations,0.66629255,0.11226378,False,medium,3,medium_high,2,False,-1,1,False,True,False
592309922089467904,RT @artdielle: #PersonFinder site to assist #NepalEarthquake If you are looking for someone or have information about https://t.co/JKQeYtfw…,RT USER : PersonFinder site to assist NepalEarthquake If you are looking for someone or have information about URL,caution_and_advice,medium_high,2,caution_and_advice,missing_trapped_or_found_people,0.665067,0.028072745,False,medium_high,2,high,1,False,-1,1,False,True,False
592312120894627840,RT @RareHistorical: Pashupatinath Temple is the holiest Hindu pilgrimage destination in Nepal is a World Heritage Site. AD 400-AD 879. http…,RT USER : Pashupatinath Temple is the holiest Hindu pilgrimage destination in Nepal is a World Heritage Site. AD 400-AD 879. URL,other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.6635689,0.09823496,False,medium,3,medium_high,2,False,-1,1,False,True,False
592601585475145728,Experts had long warned Nepal was ripe for disaster  http://t.co/BnzHZZBBD3 #NepalEarthquake http://t.co/7xttPkXcVp,Experts had long warned Nepal was ripe for disaster URL NepalEarthquake URL,caution_and_advice,medium_high,2,caution_and_advice,other_useful_information,0.6609238,0.05962146,False,medium_high,2,medium,3,False,1,1,True,False,False
592272935815127041,Photoset: brophanbuscus: A 7.9 magnitude earthquake has hit Nepal. It’s sad to see that it’s not all over... http://t.co/wMjk4L1l8W,Photoset: brophanbuscus: A 7.9 magnitude earthquake has hit Nepal. It’s sad to see that it’s not all over... URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,other_useful_information,0.638635,0.101497635,False,low,4,medium,3,False,-1,1,False,True,False
592149334994518016,RT @dipakbhattarai: Hundreds of people getting treatment outside of Teaching hospital #earthquake  #nepal http://t.co/wHv1w2kToe,RT USER : Hundreds of people getting treatment outside of Teaching hospital earthquake nepal URL,injured_or_dead_people,high,1,injured_or_dead_people,displaced_people_and_evacuations,0.62180835,0.08034504,False,high,1,medium_high,2,False,1,1,True,False,False
593355567978020864,RT @animalssworld: 10 thing about why earth quak come  in nepal click here.... http://t.co/wLe441Whs9,RT USER : 10 thing about why earth quak come in nepal click here.... URL,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.6216624,0.19943473,False,medium,3,low,4,False,1,1,True,False,False
592651449001095169,RT @WB_WithRG: #IndiawithNepal 40 Member Army Engineer Task Force moved yesterday. Separate team to check Nepal's power grid. #ThankUArmy,RT USER : IndiawithNepal 40 Member Army Engineer Task Force moved yesterday. Separate team to check Nepal's power grid. ThankUArmy,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.61933833,0.04854117,False,medium_high,2,medium,3,False,1,1,True,False,False
593796721089454082,RT @NeelakshiGswm: Hindus &amp; Buddhists in #Nepal never attacked anyone. Still filthy #Pak humiliating them for spreading islam during traged…,RT USER : Hindus &amp; Buddhists in Nepal never attacked anyone. Still filthy Pak humiliating them for spreading islam during traged…,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.60799927,0.21187785,False,medium,3,low,4,False,1,1,True,False,False
592897910574055424,RT @ChicagoBreaking: Chicago men return from Nepal after experiencing earthquake http://t.co/9ypPGfIIA8,RT USER : Chicago men return from Nepal after experiencing earthquake URL,other_useful_information,medium,3,other_useful_information,displaced_people_and_evacuations,0.60580134,0.035739213,False,medium,3,medium_high,2,False,-1,1,False,True,False
592700281210720257,Photos: The aftermath of Nepal's deadly earthquake http://t.co/oQMgpBF9IY,Photos: The aftermath of Nepal's deadly earthquake URL,other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.60115904,0.2828101,False,medium,3,medium_high,2,False,-1,1,False,True,False
592665039955460096,RT @HDLindiaOrg: Bollywood #AdarshLiberal can bark only on #BeefBan &amp;Gaza but no words for #NepalEarthquake Victims. Bloody hypocrites. #Th…,RT USER : Bollywood AdarshLiberal can bark only on BeefBan &amp;Gaza but no words for NepalEarthquake Victims. Bloody hypocrites. Th…,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.59735274,0.22178318,False,medium,3,low,4,False,1,1,True,False,False
592113856547131392,36/48 One has taken place or they do not want to believe that the Awaited One is here. They are so obsessed with materialistic #Nepal,36/48 One has taken place or they do not want to believe that the Awaited One is here. They are so obsessed with materialistic Nepal,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.5972392,0.19922477,False,medium,3,low,4,False,1,1,True,False,False
592667138768379904,Chaos Reigns at Nepal's Only International Airport in Kathmandu http://t.co/5wZ9GyJ98q,Chaos Reigns at Nepal's Only International Airport in Kathmandu URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.5962903,0.19630319,False,medium_high,2,medium,3,False,1,1,True,False,False
592147611894833152,I hope all these amazing temples I've visited can be rebuilt and the casualties are minimal. The world loves you Nepal :) #NepalEarthquake,I hope all these amazing temples I've visited can be rebuilt and the casualties are minimal. The world loves you Nepal :) NepalEarthquake,other_useful_information,medium,3,other_useful_information,sympathy_and_emotional_support,0.5859789,0.06950907,False,medium,3,low,4,False,1,1,True,False,False
592338431004397568,RT @OCHAAsiaPac: Over 6.6 mil people are in the area affected by #Nepalquake. Widespread damage &amp; destruction of infrastructure feared http…,RT USER : Over 6.6 mil people are in the area affected by Nepalquake. Widespread damage &amp; destruction of infrastructure feared URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,injured_or_dead_people,0.5848476,0.18351665,False,medium_high,2,high,1,False,-1,1,False,True,False
593760241919074304,RT @OCHAAsiaPac: #NepalQuake: Aftershocks continue to pose a threat. #Earthquake-affected areas could be at risk to landslides. http://t.co…,RT USER : NepalQuake: Aftershocks continue to pose a threat. Earthquake-affected areas could be at risk to landslides. URL,other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.58176696,0.29025134,False,medium,3,medium_high,2,False,-1,1,False,True,False
593248695489044481,#Apple #Nepal #Sadhu #Photo: @hacerfotos Info help: http://t.co/9GMFuPQwIz http://t.co/wgmgz5SGhd,Apple Nepal Sadhu Photo: USER Info help: URL URL,not_related_or_irrelevant,low,4,not_related_or_irrelevant,donation_needs_or_offers_or_volunteering_services,0.57537144,0.15087391,False,low,4,medium,3,False,-1,1,False,True,False
593662200578904064,@brb_laaldhwoj at least go to Gorkha n look out for the affected people.Shame on you and ur party.And thank India who were the first I help.,USER at least go to Gorkha n look out for the affected people.Shame on you and ur party.And thank India who were the first I help.,other_useful_information,medium,3,other_useful_information,sympathy_and_emotional_support,0.57513046,0.049126647,False,medium,3,low,4,False,1,1,True,False,False
593188404340379648,RT @JigarShahDC: #Solar lamps only public light in #Nepal; electric poles down; solar now has a crucial role during disasters. http://t.co/…,RT USER : Solar lamps only public light in Nepal; electric poles down; solar now has a crucial role during disasters. URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.57208246,0.24539825,False,medium_high,2,medium,3,False,1,1,True,False,False
592344660972085248,RT @MarianCataln: Many Himalayan Villages are like this. #nepal #earthquake #HELPNEPAL http://t.co/rARiOSEgHr,RT USER : Many Himalayan Villages are like this. nepal earthquake HELPNEPAL URL,not_related_or_irrelevant,low,4,not_related_or_irrelevant,other_useful_information,0.5682951,0.022666357,False,low,4,medium,3,False,-1,1,False,True,False
592874066094202880,VIDEO: Thousands sleep on Nepal streets,VIDEO: Thousands sleep on Nepal streets,other_useful_information,medium,3,other_useful_information,displaced_people_and_evacuations,0.564534,0.08927541,False,medium,3,medium_high,2,False,-1,1,False,True,False
592158813391720448,"No new patients arriving at Nepal Medical College,  Jorpati at the moment.","No new patients arriving at Nepal Medical College, Jorpati at the moment.",other_useful_information,medium,3,other_useful_information,displaced_people_and_evacuations,0.5638141,0.1012054,False,medium,3,medium_high,2,False,-1,1,False,True,False
593694273242931200,RT @madversity: I think Pakistan- Nepal relations have reached a rare moment and Islamabad  is not about to say 'well done' to the army. Pl…,RT USER : I think Pakistan- Nepal relations have reached a rare moment and Islamabad is not about to say 'well done' to the army. Pl…,not_related_or_irrelevant,low,4,not_related_or_irrelevant,other_useful_information,0.5604923,0.18727945,False,low,4,medium,3,False,-1,1,False,True,False
593159571809705985,RT @AFADTurkey: A search+rescue worker looks for a sign of life in a collapsed apartment building in Kathmandu. #NepalEarthquake http://t.c…,RT USER : A search+rescue worker looks for a sign of life in a collapsed apartment building in Kathmandu. NepalEarthquake URL,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,infrastructure_and_utilities_damage,0.55692446,0.28790513,False,high,1,medium_high,2,False,1,1,True,False,False
592343766029185024,"RT @WorldVisionUSA: Children after Nepal earthquake scared, won't let go of parents. It's freezing—need shelter: http://t.co/ZqF1mLvnHg htt…","RT USER : Children after Nepal earthquake scared, won't let go of parents. It's freezing—need shelter: URL htt…",other_useful_information,medium,3,other_useful_information,displaced_people_and_evacuations,0.5538674,0.16070697,False,medium,3,medium_high,2,False,-1,1,False,True,False
