tweet_id,tweet_text,clean_text,label,priority_level,priority_score,true_label,predicted_label,prediction_confidence,true_label_confidence,label_correct,true_priority_level,true_priority_score,predicted_priority_level,predicted_priority_score,priority_correct,priority_signed_error,priority_distance,under_prioritised,over_prioritised,severe_priority_error
593138710750883840,Delaware pair to join efforts in Nepal as relief pours in http://t.co/lLrfg5ZBKW,Delaware pair to join efforts in Nepal as relief pours in URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.3846227459226319,0.3846227459226319,True,medium,3,medium,3,True,0,0,False,False,False
592322469874237440,RT @anooppr: @bengalkatlady @_PixieStyx_ @fabfrankiee Nepal landmarks: Before and after the earthquake: http://t.co/byFoK9IQaQ #PrayForNepal,RT USER : USER USER USER Nepal landmarks: Before and after the earthquake: URL PrayForNepal,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,0.35984306315635833,0.35984306315635833,True,medium_high,2,medium_high,2,True,0,0,False,False,False
592330486069891073,RT @TheScriptPt: The Script apoiam o Nepal http://t.co/NqyTqIOeTb via @weebly,RT USER : The Script apoiam o Nepal URL via USER,other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.2685868604543592,0.23181413187594924,False,medium,3,medium_high,2,False,-1,1,False,True,False
592645260880281600,RT @toyubomm: #SingForNepal charity concert PRAY for NEPAL http://t.co/NViVYC45bT #pantip via @pantip1996,RT USER : SingForNepal charity concert PRAY for NEPAL URL pantip via USER,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,sympathy_and_emotional_support,0.43095619293178505,0.16381971996529862,False,medium,3,low,4,False,1,1,True,False,False
592176604324888576,"RT @db_is_db: We cannot prevent natural disasters, but we can prevent #SoulVultures. Gorkhas died for India, now our turn to help Nepal bou…","RT USER : We cannot prevent natural disasters, but we can prevent SoulVultures. Gorkhas died for India, now our turn to help Nepal bou…",other_useful_information,medium,3,other_useful_information,donation_needs_or_offers_or_volunteering_services,0.5025467362131977,0.09184917421514736,False,medium,3,medium,3,True,0,0,False,False,False
593188767223123968,RT @Deanogormano: Please help the people of Kathmandu and nepal. http://t.co/y0u4cgQEvc,RT USER : Please help the people of Kathmandu and nepal. URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.21121765893339473,0.21121765893339473,True,medium,3,medium,3,True,0,0,False,False,False
592700919109791744,RT @AndrewDesjardin: Please share this photo. If you have any information I will pass it on to their families! #NepalEarthquake http://t.co…,RT USER : Please share this photo. If you have any information I will pass it on to their families! NepalEarthquake URL,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,donation_needs_or_offers_or_volunteering_services,0.19618618933789914,0.09056723657193907,False,high,1,medium,3,False,2,2,True,False,True
592343803979124737,"RT @BBCBreaking: Aftershock in Kathmandu region measured 6.7 magnitude, US Geological Survey says http://t.co/xoixJwvUcW","RT USER : Aftershock in Kathmandu region measured 6.7 magnitude, US Geological Survey says URL",other_useful_information,medium,3,other_useful_information,other_useful_information,0.35716045970076926,0.35716045970076926,True,medium,3,medium,3,True,0,0,False,False,False
593164532740141056,RT @LaurieHosken: A list of organizations helping Nepal &amp; other affected areas http://t.co/PIcBlsf5Em via @mashable,RT USER : A list of organizations helping Nepal &amp; other affected areas URL via USER,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,infrastructure_and_utilities_damage,0.27111095599245033,0.17640726632092343,False,medium,3,medium_high,2,False,-1,1,False,True,False
592126024437125121,My thoughts and prayers to everyone in Nepal.,My thoughts and prayers to everyone in Nepal.,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.8600810015923891,0.8600810015923891,True,low,4,low,4,True,0,0,False,False,False
592750556873121794,RT @Andreas_Juul: .@GaryLineker Support our #NepalEarthquake appeal here: http://t.co/ZHE1nViBN6 and help us build back better and safer sc…,RT USER : . USER Support our NepalEarthquake appeal here: URL and help us build back better and safer sc…,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.38602917575107115,0.38602917575107115,True,medium,3,medium,3,True,0,0,False,False,False
592267197944205312,RT @Federation: Follow @IFRCAsiaPacific for latest updates on #RedCross response to #NepalEarthquake  https://t.co/RGShMra070,RT USER : Follow USER for latest updates on RedCross response to NepalEarthquake URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,other_useful_information,0.28374217319205564,0.2641513743273124,False,medium,3,medium,3,True,0,0,False,False,False
592645460952682496,Proud of my Israel #NepalQuakeRelief https://t.co/Jl9JtErm6W ὤFὤFὤF,Proud of my Israel NepalQuakeRelief URL ὤFὤFὤF,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.15429084106590502,0.15429084106590502,True,low,4,low,4,True,0,0,False,False,False
592931363667345408,#Pakistan Latest on Nepal quake: - Jakarta Post: New York TimesLatest on Nepal quake:Jakarta PostArmy troops a... http://t.co/ukFf4hklEr,Pakistan Latest on Nepal quake: - Jakarta Post: New York TimesLatest on Nepal quake:Jakarta PostArmy troops a... URL,other_useful_information,medium,3,other_useful_information,other_useful_information,0.3311733194705461,0.3311733194705461,True,medium,3,medium,3,True,0,0,False,False,False
592265829288312832,RT @CNBCnow: JUST IN: Google says one of its engineers killed in Everest avalanche triggered by Nepal quake http://t.co/f3BYyrbLM3 http://t…,RT USER : JUST IN: Google says one of its engineers killed in Everest avalanche triggered by Nepal quake URL URL,injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.48365128077760894,0.48365128077760894,True,high,1,high,1,True,0,0,False,False,False
592881607083741184,@AndhraPCC abki baar fenku sarkar-two untruths propagated by modi govt-india host 2024 olympics&amp;RSS sent 20K ppl to Nepal--Unmasked now,USER abki baar fenku sarkar-two untruths propagated by modi govt-india host 2024 olympics&amp;RSS sent 20K ppl to Nepal--Unmasked now,not_related_or_irrelevant,low,4,not_related_or_irrelevant,donation_needs_or_offers_or_volunteering_services,0.3224156152717294,0.1659197305113315,False,low,4,medium,3,False,-1,1,False,True,False
592367690632667136,RT- Nepal earthquake: At least 200 from Karnataka feared stranded: A day after an earthquake ravaged Nep... http://t.co/rfPqyccS5c #News,RT- Nepal earthquake: At least 200 from Karnataka feared stranded: A day after an earthquake ravaged Nep... URL News,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,injured_or_dead_people,0.2899116572317201,0.142091102203295,False,high,1,high,1,True,0,0,False,False,False
593824046111830017,"2 #IAF MLHs positioned at Pokahra.  Helicopter sorties scheduled for Lukla, Dhading, Millanchi and Gorkha today #NepalEarthquake","2 IAF MLHs positioned at Pokahra. Helicopter sorties scheduled for Lukla, Dhading, Millanchi and Gorkha today NepalEarthquake",other_useful_information,medium,3,other_useful_information,displaced_people_and_evacuations,0.2118531487632568,0.19755637115545485,False,medium,3,medium_high,2,False,-1,1,False,True,False
591977887642746880,RT @ooosh_ooosh: Where is Nepal's Prime Minister???? Anybody knows?,RT USER : Where is Nepal's Prime Minister???? Anybody knows?,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.21133738825412632,0.18515810405990404,False,medium,3,low,4,False,1,1,True,False,False
597666520702025728,RT @ewnreporter: #Nepalquake This is the team heading to Nepal. ML http://t.co/pXSFVMoJDy,RT USER : Nepalquake This is the team heading to Nepal. ML URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.25732306440359126,0.25732306440359126,True,medium,3,medium,3,True,0,0,False,False,False
592697717467586561,"T-Mobile makes calling &amp; texting Nepal free, waives bills to aid earthquake relief efforts http://t.co/l3rPJkaLrj","T-Mobile makes calling &amp; texting Nepal free, waives bills to aid earthquake relief efforts URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.6124670003943211,0.6124670003943211,True,medium,3,medium,3,True,0,0,False,False,False
592194508181245952,Nepalese Dig With Bare Hands for Earthquake Survivors: Rescuers dug with their bare hands and bodies piled up in Nepal today after an...,Nepalese Dig With Bare Hands for Earthquake Survivors: Rescuers dug with their bare hands and bodies piled up in Nepal today after an...,injured_or_dead_people,high,1,injured_or_dead_people,missing_trapped_or_found_people,0.3344926893096457,0.10846318985336804,False,high,1,high,1,True,0,0,False,False,False
592338431004397568,RT @OCHAAsiaPac: Over 6.6 mil people are in the area affected by #Nepalquake. Widespread damage &amp; destruction of infrastructure feared http…,RT USER : Over 6.6 mil people are in the area affected by Nepalquake. Widespread damage &amp; destruction of infrastructure feared URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,0.26105710258341686,0.26105710258341686,True,medium_high,2,medium_high,2,True,0,0,False,False,False
592337866904051713,Foreign Office tells Britons stranded in Nepal to follow local authorities' advice following earthquake that left… http://t.co/vk48KldGih,Foreign Office tells Britons stranded in Nepal to follow local authorities' advice following earthquake that left… URL,caution_and_advice,medium_high,2,caution_and_advice,missing_trapped_or_found_people,0.16212960758141473,0.11266487492876642,False,medium_high,2,high,1,False,-1,1,False,True,False
593745459874631680,.@RichardGSimpson a good example of spatial industry helping shape a better future! http://t.co/9r3cOgR6YP #OpenStreetMap #Pivotal2015,. USER a good example of spatial industry helping shape a better future! URL OpenStreetMap Pivotal2015,not_related_or_irrelevant,low,4,not_related_or_irrelevant,other_useful_information,0.18085102793420516,0.1726253907498142,False,low,4,medium,3,False,-1,1,False,True,False
592175527277953027,"RT @the_hindu: 1,500 bodies recovered; an equal number said to be injured. #NepalEarthquake  http://t.co/ZyNOoHm1vW http://t.co/pw3EtnANtn","RT USER : 1,500 bodies recovered; an equal number said to be injured. NepalEarthquake URL URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.2333145532883854,0.2333145532883854,True,high,1,high,1,True,0,0,False,False,False
592269113742925824,RT @pradeepdotco: Real Hero - Shesh Ghale announces 2 Crores for Earthquake Relief fund! #Earthquake #Nepal http://t.co/uQHHf0KDna,RT USER : Real Hero - Shesh Ghale announces 2 Crores for Earthquake Relief fund! Earthquake Nepal URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.3674856024845255,0.3674856024845255,True,medium,3,medium,3,True,0,0,False,False,False
592341469467439107,RT @nickjonas: Help the families of the Nepal Earthquake which has left thousands dead. Donate to @convoyofhope at http://t.co/AKKvoGIDUz #…,RT USER : Help the families of the Nepal Earthquake which has left thousands dead. Donate to USER at URL …,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.3441399701946039,0.3441399701946039,True,medium,3,medium,3,True,0,0,False,False,False
593198868206133250,RT @XuscaSoleNY: New print available on http://t.co/jnWHW5Id5u! - 'Flowers For Nepal' by Xusca Sole - http://t.co/VwRHVD87Vz,RT USER : New print available on URL - 'Flowers For Nepal' by Xusca Sole - URL,not_related_or_irrelevant,low,4,not_related_or_irrelevant,other_useful_information,0.3419001287441703,0.10750229534900402,False,low,4,medium,3,False,-1,1,False,True,False
592273906817458176,Year 13 &amp; 11 Tectonic Hazards - Nepal quake: Relief operation faces challenges - http://t.co/LbQe2EmWnp,Year 13 &amp; 11 Tectonic Hazards - Nepal quake: Relief operation faces challenges - URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.2185636345323401,0.2185636345323401,True,medium,3,medium,3,True,0,0,False,False,False
593351139644428288,Great work @IndianExpress ... Keep it up. RWs like @bwoyblunder are just jealous of your creative capability.  http://t.co/ZxWf9Ztxxg,Great work USER ... Keep it up. RWs like USER are just jealous of your creative capability. URL,not_related_or_irrelevant,low,4,not_related_or_irrelevant,not_related_or_irrelevant,0.3436751692895878,0.3436751692895878,True,low,4,low,4,True,0,0,False,False,False
592344928111329280,RT @TimesNow: Yoga Guru Ramdev joins relief work in Kathmandu #IndiaWithNepal https://t.co/mSTF79YDGL,RT USER : Yoga Guru Ramdev joins relief work in Kathmandu IndiaWithNepal URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.26490526559419064,0.26490526559419064,True,medium,3,medium,3,True,0,0,False,False,False
592699807615086592,Emergency Contact Details for #Expats in #Nepal | AngloINFO World: #Expat Life http://t.co/ig0p0rZ571 @FCOtravel,Emergency Contact Details for Expats in Nepal | AngloINFO World: Expat Life URL USER,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.21265752764106696,0.14180225438580166,False,medium,3,low,4,False,1,1,True,False,False
592359685774188544,... And they need help from Nepal https://t.co/P7AxbJ2tSj,... And they need help from Nepal URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.22064107104826394,0.22064107104826394,True,medium,3,medium,3,True,0,0,False,False,False
593261012263964672,There are miracles everyday! #proudofindianforces https://t.co/9gIPGyY8Rx,There are miracles everyday! proudofindianforces URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,not_related_or_irrelevant,0.2869309827781786,0.08522454414781248,False,low,4,low,4,True,0,0,False,False,False
592673035221671936,RT @surdesairajdeep: Heard PM to give 6Lacs to Family of Demised in Nepal but Will give ignorance to 1000s Dead farmers &amp; Jal Satyagrahis h…,RT USER : Heard PM to give 6Lacs to Family of Demised in Nepal but Will give ignorance to 1000s Dead farmers &amp; Jal Satyagrahis h…,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.20897313053711924,0.20897313053711924,True,medium,3,medium,3,True,0,0,False,False,False
592344708896169984,RT @helpthemtoday: #NepalEarthquake give to TCPI's emergency relief fund. 100% goes to the victims. #TCPINEPAL http://t.co/IfFM3bkVlW http:…,RT USER : NepalEarthquake give to TCPI's emergency relief fund. 100% goes to the victims. TCPINEPAL URL URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.6162986885133844,0.6162986885133844,True,medium,3,medium,3,True,0,0,False,False,False
593798264304041984,"RT @OCHAAsiaPac: #NepalQuake: People in line for water distributions. 4.2 mil urgently need water, sanitation and health services. http://t…","RT USER : NepalQuake: People in line for water distributions. 4.2 mil urgently need water, sanitation and health services. URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.30262243464016414,0.30262243464016414,True,medium,3,medium,3,True,0,0,False,False,False
592377513512316928,RT @feistyfari: To all those who reach to preach! #NepalEarthquake  https://t.co/AHm8UYVIN9,RT USER : To all those who reach to preach! NepalEarthquake URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.305574508739912,0.305574508739912,True,low,4,low,4,True,0,0,False,False,False
592667138768379904,Chaos Reigns at Nepal's Only International Airport in Kathmandu http://t.co/5wZ9GyJ98q,Chaos Reigns at Nepal's Only International Airport in Kathmandu URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.2556435772157486,0.14947057742749195,False,medium_high,2,medium,3,False,1,1,True,False,False
591921148994007040,@Dev_Fadnavis Is govt planning to send relief materials to Nepal?Appeal to all Mumbai citizens to come forward for helping Nepal #earthquake,USER Is govt planning to send relief materials to Nepal?Appeal to all Mumbai citizens to come forward for helping Nepal earthquake,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.5590378039795579,0.5590378039795579,True,medium,3,medium,3,True,0,0,False,False,False
592160377519017984,RT @dispatchnewsdes: @meerasanyal Rescue operation is only concentrated to Kathmandu over 2000 dead no news from small towns  updates http:…,RT USER : USER Rescue operation is only concentrated to Kathmandu over 2000 dead no news from small towns updates URL,injured_or_dead_people,high,1,injured_or_dead_people,other_useful_information,0.23926276791848275,0.1670339581703322,False,high,1,medium,3,False,2,2,True,False,True
593183136294436864,"RT @AnupKaphle: Devastating update from Ministry of Home Affairs on #NepalEarthquake.  Death toll: 5,057 Injured: 10,915 Internally Displac…","RT USER : Devastating update from Ministry of Home Affairs on NepalEarthquake. Death toll: 5,057 Injured: 10,915 Internally Displac…",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.6613054526873527,0.6613054526873527,True,high,1,high,1,True,0,0,False,False,False
592335443141660672,Salute to Indian Army and PM Narendra Modi  for sending relief in Nepal,Salute to Indian Army and PM Narendra Modi for sending relief in Nepal,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.302231146046749,0.302231146046749,True,medium,3,medium,3,True,0,0,False,False,False
592123165310062592,RT @HONOUROURFORCES: Sending our prays to the people of Nepal a country that has given us the Amazing men in the Gurkhas  #NepalEarthquake …,RT USER : Sending our prays to the people of Nepal a country that has given us the Amazing men in the Gurkhas NepalEarthquake …,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.42615834056072854,0.42615834056072854,True,low,4,low,4,True,0,0,False,False,False
593014290585657344,RT @nikoketch: #nepalearthquake no matter what happens make sure you are in rightstanding with GOD peace of Christ.,RT USER : nepalearthquake no matter what happens make sure you are in rightstanding with GOD peace of Christ.,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.20287377138671853,0.20287377138671853,True,low,4,low,4,True,0,0,False,False,False
593097361972457472,RT @CatholicNewsSvc: New CNS video: #PopeFrancis prayed yesterday for victims of the #NepalQuake  http://t.co/21iaVNaeZb,RT USER : New CNS video: PopeFrancis prayed yesterday for victims of the NepalQuake URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.18882873678167503,0.18882873678167503,True,low,4,low,4,True,0,0,False,False,False
592367611427586048,"Condolanses to Nepal people, and the families of mountaineers who lost their lives at EBC............. http://t.co/iXYUK7qeQ8","Condolanses to Nepal people, and the families of mountaineers who lost their lives at EBC............. URL",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.2789800450475092,0.2789800450475092,True,low,4,low,4,True,0,0,False,False,False
592655380167139328,Watch Shocking: The first 18 minutes after quake hit Nepal  Click here to Watch --&gt;&gt; http://t.co/RVxKtoMnyM http://t.co/qJ3j3OL3KT ...#53,Watch Shocking: The first 18 minutes after quake hit Nepal Click here to Watch --&gt;&gt; URL URL ...53,other_useful_information,medium,3,other_useful_information,donation_needs_or_offers_or_volunteering_services,0.2009823386596635,0.15653147440932078,False,medium,3,medium,3,True,0,0,False,False,False
593342081453707265,RT @WorldFMDay: Thinking of all in #NepalQuake,RT USER : Thinking of all in NepalQuake,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.22370847375274647,0.22370847375274647,True,low,4,low,4,True,0,0,False,False,False
593076236894613504,"#National India evacuates 170 foreigners from Nepal: The government has also brought back over 5,400 Indians so… http://t.co/xSNguLFxdh","National India evacuates 170 foreigners from Nepal: The government has also brought back over 5,400 Indians so… URL",displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,displaced_people_and_evacuations,0.5627046734253663,0.5627046734253663,True,medium_high,2,medium_high,2,True,0,0,False,False,False
593660512543514624,Footage shows the moment the devastating quake shatters Nepal:  CCTV footage has emerged of the moment a devas... http://t.co/0K6MyaHcIJ,Footage shows the moment the devastating quake shatters Nepal: CCTV footage has emerged of the moment a devas... URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,0.34888340974869964,0.34888340974869964,True,medium_high,2,medium_high,2,True,0,0,False,False,False
592320522660106240,"RT @snobers: This is what's left of the 9 story historic UNESCO heritage's Dharahara Tower in Kathmandu, #Nepal after #earthquake http://t.…","RT USER : This is what's left of the 9 story historic UNESCO heritage's Dharahara Tower in Kathmandu, Nepal after earthquake URL",infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,0.775913571487644,0.775913571487644,True,medium_high,2,medium_high,2,True,0,0,False,False,False
593760241919074304,RT @OCHAAsiaPac: #NepalQuake: Aftershocks continue to pose a threat. #Earthquake-affected areas could be at risk to landslides. http://t.co…,RT USER : NepalQuake: Aftershocks continue to pose a threat. Earthquake-affected areas could be at risk to landslides. URL,other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.25296221423238585,0.18053986835460137,False,medium,3,medium_high,2,False,-1,1,False,True,False
592341066696785920,RT @dabeard: #Nepal - How to help: A list of top-rated charities working on relief after quake: http://t.co/CuFIDowBHw @CARE @CatholicRelie…,RT USER : Nepal - How to help: A list of top-rated charities working on relief after quake: URL USER USER …,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.3317841360447366,0.3317841360447366,True,medium,3,medium,3,True,0,0,False,False,False
592332699869806592,RT @newsflicks: 'Nepalis have a family in 125 cr Indians' Modi's #MannKiBaat #SoulVultures #earthquake #NepalEarthquake http://t.co/yPmMwIe…,RT USER : 'Nepalis have a family in 125 cr Indians' Modi's MannKiBaat SoulVultures earthquake NepalEarthquake URL,other_useful_information,medium,3,other_useful_information,other_useful_information,0.16592311750484567,0.16592311750484567,True,medium,3,medium,3,True,0,0,False,False,False
592863475426316289,RT @deerhuntingdiva: prayers for Baltimore and Nepal,RT USER : prayers for Baltimore and Nepal,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.5448865146055011,0.5448865146055011,True,low,4,low,4,True,0,0,False,False,False
592326564110585856,RT @divyaconnects: Reached #Kathmandu finally! Lots of Indians stranded at the airport #NepalQuake @BBCHindi http://t.co/fRpbU9aCKZ,RT USER : Reached Kathmandu finally! Lots of Indians stranded at the airport NepalQuake USER URL,other_useful_information,medium,3,other_useful_information,displaced_people_and_evacuations,0.207744834803481,0.1872294932641827,False,medium,3,medium_high,2,False,-1,1,False,True,False
591934166398332928,"RT @willripleyCNN: #URGENT Death toll in 7.8 magnitude #NepalQuake rising quickly, now some 600 people. At least 15 big aftershocks... http…","RT USER : URGENT Death toll in 7.8 magnitude NepalQuake rising quickly, now some 600 people. At least 15 big aftershocks... URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.8351293198991355,0.8351293198991355,True,high,1,high,1,True,0,0,False,False,False
593201567072911360,At least 21 Portuguese identified in Nepal  http://t.co/077fAeyquX,At least 21 Portuguese identified in Nepal URL,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,injured_or_dead_people,0.5084185542228365,0.07515759196884612,False,high,1,high,1,True,0,0,False,False,False
